route_id,route_short_name,route_long_name,route_desc,agency_id,route_color,route_text_color,route_type
Z_6761,740,Engativa - Reserva entre Nubes,URBANO,3,00618E,FFFFFF,3
Z_6762,5-4,Granja Carrera 77 - Florida,URBANO,3,00618E,FFFFFF,3
Z_6766,H322,Cerros de Oriente,URBANO,3,00618E,FFFFFF,3
Z_6767,K322,Fontibon  Brisas,URBANO,3,00618E,FFFFFF,3
Z_6774,C321,Tibabuyes,URBANO,3,00618E,FFFFFF,3
Z_6775,K321,Fontibon Brisas,URBANO,3,00618E,FFFFFF,3
Z_6782,A319,Centro Andino,URBANO,3,00618E,FFFFFF,3
Z_6782-2,K319,Fontibon Brisas,URBANO,3,00618E,FFFFFF,3
Z_6784,A306,Centro Andino,URBANO,3,00618E,FFFFFF,3
Z_6784-2,K306,Zona Franca,URBANO,3,00618E,FFFFFF,3
Z_6793,16,Portal Usme,URBANO,3,00618E,FFFFFF,3
Z_6793-2,16,Bosa Brasil,URBANO,3,00618E,FFFFFF,3
Z_6802,K916,Fontibon Refugio,URBANO,3,00618E,FFFFFF,3
Z_6803,A815,Germania,URBANO,3,00618E,FFFFFF,3
Z_6803-2,L815,Villa Del Cerro,URBANO,3,00618E,FFFFFF,3
Z_6804,B144,Clinica El Bosque,URBANO,3,00618E,FFFFFF,3
Z_6804-2,C144,Bilbao,URBANO,3,00618E,FFFFFF,3
Z_6806,B138,Cedritos,URBANO,3,00618E,FFFFFF,3
Z_6806-2,C138,Bilbao,URBANO,3,00618E,FFFFFF,3
Z_6812,L813,Bicenteneario,URBANO,3,00618E,FFFFFF,3
Z_6813,552,Estancia,URBANO,3,00618E,FFFFFF,3
Z_6813-2,552,Estancia - Centro Historico,URBANO,3,00618E,FFFFFF,3
Z_6814,552,Estancia Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_6814-2,552,Centro Historico Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_6815,5-3,Granja Kr77 - Serena Cerezos,URBANO,3,00618E,FFFFFF,3
Z_6829,A503,Est. Calle 100,URBANO,3,00618E,FFFFFF,3
Z_6829-2,G503,San Bernardino,URBANO,3,00618E,FFFFFF,3
Z_6830,A518,Chapinero Central,URBANO,3,00618E,FFFFFF,3
Z_6830-2,G518,Potreritos,URBANO,3,00618E,FFFFFF,3
Z_6834,256,Tihuaque - Est. Comuneros,URBANO,3,00618E,FFFFFF,3
Z_6835,T30B,TIhuaque - Patio Bonito,URBANO,3,00618E,FFFFFF,3
Z_6837,669,Camelia - Gran Granada,URBANO,3,00618E,FFFFFF,3
Z_6838,669,Camelia - Gran Granada Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_6842,A814,Porciuncula Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_6842-2,L814,Horacio Orjuela Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_6843,A814,Porciuncula,URBANO,3,00618E,FFFFFF,3
Z_6843-2,L814,Horacio Orjuela,URBANO,3,00618E,FFFFFF,3
Z_6845,927,Portal Eldorado,URBANO,3,00618E,FFFFFF,3
Z_6845-2,927,San Jose - Portal Eldorado,URBANO,3,00618E,FFFFFF,3
Z_6847,K502,Aeropuerto,URBANO,3,00618E,FFFFFF,3
Z_6847-2,G502,Boita,URBANO,3,00618E,FFFFFF,3
Z_6858,K202,Cofradia,URBANO,3,00618E,FFFFFF,3
Z_6858-2,D202,Bachue,URBANO,3,00618E,FFFFFF,3
Z_6863,A332,La Porciuncula,URBANO,3,00618E,FFFFFF,3
Z_6863-2,K332,El Recodo,URBANO,3,00618E,FFFFFF,3
Z_6867,H318,El Uval,URBANO,3,00618E,FFFFFF,3
Z_6868,K318,Fontibon Brisas,URBANO,3,00618E,FFFFFF,3
Z_6869,H327,Acacias,URBANO,3,00618E,FFFFFF,3
Z_6870,K327,Puente Grande,URBANO,3,00618E,FFFFFF,3
Z_6871,B314,El Codito,URBANO,3,00618E,FFFFFF,3
Z_6872,K314,Fontibon Brisas,URBANO,3,00618E,FFFFFF,3
Z_6873,577,Diana Turbay,URBANO,3,00618E,FFFFFF,3
Z_6875,K331,Fontibon Brisas,URBANO,3,00618E,FFFFFF,3
Z_6876,L325,Las Brisas,URBANO,3,00618E,FFFFFF,3
Z_6877,K325,El Dorado,URBANO,3,00618E,FFFFFF,3
Z_6878,B920,Estacion Calle 127,URBANO,3,00618E,FFFFFF,3
Z_6880,17-3,Modelia Refuerzo,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_6885,B309,Lijaca,URBANO,3,00618E,FFFFFF,3
Z_6885-2,K309,San Pablo,URBANO,3,00618E,FFFFFF,3
Z_6886,B309,Lijaca Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_6886-2,K309,San Pablo Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_6894,A124,Germania,URBANO,3,00618E,FFFFFF,3
Z_6894-2,C124,Bilbao,URBANO,3,00618E,FFFFFF,3
Z_6895,A124,Germania Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_6895-2,C124,Bilbao Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_6897,A129,Germania,URBANO,3,00618E,FFFFFF,3
Z_6897-2,C129,Bilbao,URBANO,3,00618E,FFFFFF,3
Z_6898,A129,Germania Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_6898-2,C129,Bilbao Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_6901,F333,Ciudad Alsacia,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_6901-2,K333,Est. Av. Rojas,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_6902,H816,Madelena,URBANO,3,00618E,FFFFFF,3
Z_6902-2,L816,Dona Liliana,URBANO,3,00618E,FFFFFF,3
Z_6904,A332,La Porciuncula Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_6904-2,K332,El Recodo Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_6905,L331,Nueva Delhi,URBANO,3,00618E,FFFFFF,3
Z_6914,G902,Metrovivienda,URBANO,3,00618E,FFFFFF,3
Z_6922,G524,Bosa Estacion,URBANO,3,00618E,FFFFFF,3
Z_6922-2,G524,Parques De Bogota,URBANO,3,00618E,FFFFFF,3
Z_6925,A324,La Perseverancia,URBANO,3,00618E,FFFFFF,3
Z_6925-2,K324,El Refugio,URBANO,3,00618E,FFFFFF,3
Z_6926,L329,San Martin de Loba,URBANO,3,00618E,FFFFFF,3
Z_6927,K329,Las Brisas,URBANO,3,00618E,FFFFFF,3
Z_6930,B326,Unicentro,URBANO,3,00618E,FFFFFF,3
Z_6930-2,K326,Prado Grande,URBANO,3,00618E,FFFFFF,3
Z_6932,K308,Puente Grande,URBANO,3,00618E,FFFFFF,3
Z_6933,L312,Moralba,URBANO,3,00618E,FFFFFF,3
Z_6934,K312,Las Brisas,URBANO,3,00618E,FFFFFF,3
Z_6935,H317,Centro Comercial Tunal,URBANO,3,00618E,FFFFFF,3
Z_6936,K317,Aeropuerto,URBANO,3,00618E,FFFFFF,3
Z_6939,H604,Est. General Santander,URBANO,3,00618E,FFFFFF,3
Z_6939-2,H604,Santo Domingo,URBANO,3,00618E,FFFFFF,3
Z_6940,H209,Galicia,URBANO,3,00618E,FFFFFF,3
Z_6940-2,D209,Villa Teresita,URBANO,3,00618E,FFFFFF,3
Z_6942,A306,Centro Andino Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_6942-2,K306,Zona Franca Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_6943,L416,La Castana,URBANO,3,00618E,FFFFFF,3
Z_6943-2,F416,Jazmin Occidental,URBANO,3,00618E,FFFFFF,3
Z_6944,K301,La Felicidad Refuerzo,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_6956,B923,Estacion Calle 187 - Tibabita,COMPLEMENTARIO,5,7AC143,FFFFFF,3
Z_6965,H715,Sena Kr 30,URBANO,3,00618E,FFFFFF,3
Z_6965-2,H715,El Uval,URBANO,3,00618E,FFFFFF,3
Z_6970,Z8,Metrovivienda - Toberin,URBANO,3,00618E,FFFFFF,3
Z_6976,H715,Sena Kr 30 Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_6976-2,H715,El Uval Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_6977,P7,Porvenir,URBANO,3,00618E,FFFFFF,3
Z_6979,P7,Pinares,URBANO,3,00618E,FFFFFF,3
Z_6980,117,San Bernardino Potreritos - Libertadores,URBANO,3,00618E,FFFFFF,3
Z_6982,579,El Recreo - Marly,URBANO,3,00618E,FFFFFF,3
Z_6983,579,El Recreo - Marly Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_6986,C135,San Jose - Germania,URBANO,3,00618E,FFFFFF,3
Z_6987,C157,Suba Corpas,URBANO,3,00618E,FFFFFF,3
Z_6995,599,Bosa San Diego,URBANO,3,00618E,FFFFFF,3
Z_6995-2,599,Suba Gaitana,URBANO,3,00618E,FFFFFF,3
Z_6997,H521,Usme Chiguaza,URBANO,3,00618E,FFFFFF,3
Z_6997-2,G521,San Bernardino,URBANO,3,00618E,FFFFFF,3
Z_6999,P44,Arabia - Bosa Santa Fe,URBANO,3,00618E,FFFFFF,3
Z_7000,C705,Est. Suba  Cl 100,URBANO,3,00618E,FFFFFF,3
Z_7000-2,H705,El Uval,URBANO,3,00618E,FFFFFF,3
Z_7002,786,Metrovivienda  - Molinos II,URBANO,3,00618E,FFFFFF,3
Z_7002-2,786,Metrovivienda,URBANO,3,00618E,FFFFFF,3
Z_7003,T62,Metrovivienda,URBANO,3,00618E,FFFFFF,3
Z_7004,T62,Casablanca,URBANO,3,00618E,FFFFFF,3
Z_7005,T62,Casablanca Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7007,60,Zarazota,URBANO,3,00618E,FFFFFF,3
Z_7010,K903,Aeropuerto,URBANO,3,00618E,FFFFFF,3
Z_7010-2,B903,Verbenal,URBANO,3,00618E,FFFFFF,3
Z_7011,367,San Bernardino,URBANO,3,00618E,FFFFFF,3
Z_7011-2,367,San Bernardino - Porciuncula,URBANO,3,00618E,FFFFFF,3
Z_7012,C11,Villa del Rio - Porciuncula,URBANO,3,00618E,FFFFFF,3
Z_7013,C115,Jaqueline - El Retiro,URBANO,3,00618E,FFFFFF,3
Z_7013-2,C115,Jaqueline,URBANO,3,00618E,FFFFFF,3
Z_7017,A633,Ricaurte,URBANO,3,00618E,FFFFFF,3
Z_7017-2,H633,Acapulco,URBANO,3,00618E,FFFFFF,3
Z_7019,91,San Jose - Porciuncula,URBANO,3,00618E,FFFFFF,3
Z_7023,T06,San Luis - Porciuncula,URBANO,3,00618E,FFFFFF,3
Z_7024,T06,San Luis - Porciuncula Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7025,T06,San Luis - Porciuncula Reversible,URBANO,3,00618E,FFFFFF,3
Z_7027,C11,Villa del Rio - Porciuncula Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7028,91,San Jose - Porciuncula  Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7030,60,Bachue,URBANO,3,00618E,FFFFFF,3
Z_7032,G712,Bosa Estacion,URBANO,3,00618E,FFFFFF,3
Z_7032-2,H712,El Uval,URBANO,3,00618E,FFFFFF,3
Z_7033,F417,Est. Bibl. Tintal,URBANO,3,00618E,FFFFFF,3
Z_7033-2,F417,Tierra Buena,URBANO,3,00618E,FFFFFF,3
Z_7034,18-3,Est. Terminal Norte - Germania,COMPLEMENTARIO,5,000000,FFFFFF,3
Z_7034-2,18-3,Terminal Norte,COMPLEMENTARIO,5,000000,FFFFFF,3
Z_7035,18-3,Terminal Norte Ciclovia,COMPLEMENTARIO,5,000000,FFFFFF,3
Z_7035-2,18-3,Est. Terminal Norte - Germania Ciclovia,COMPLEMENTARIO,5,000000,FFFFFF,3
Z_7039,19-12,Est. Toberin,URBANO,3,00618E,FFFFFF,3
Z_7043,H817,Est. Narino,URBANO,3,00618E,FFFFFF,3
Z_7043-2,L817,Gaviotas,URBANO,3,00618E,FFFFFF,3
Z_7044,B326,Unicentro Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7044-2,K326,Prado Grande Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7053,11-9,Portal Suba - Lisboa,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_7054,11-8,Portal Suba - La Gaitana,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_7055,K211,Salitre Greco,URBANO,3,00618E,FFFFFF,3
Z_7055-2,D211,Gran Granada,URBANO,3,00618E,FFFFFF,3
Z_7056,C925,Av. Calle 127,URBANO,3,00618E,FFFFFF,3
Z_7056-2,B925,Est. Mazuren,URBANO,3,00618E,FFFFFF,3
Z_7059,K527,Can,URBANO,3,00618E,FFFFFF,3
Z_7059-2,G527,Metrovivienda,URBANO,3,00618E,FFFFFF,3
Z_7062,L807,San Blas,URBANO,3,00618E,FFFFFF,3
Z_7062-2,G807,Bosa Carbonell,URBANO,3,00618E,FFFFFF,3
Z_7066,A513,Chapinero,URBANO,3,00618E,FFFFFF,3
Z_7066-2,G513,Olarte,URBANO,3,00618E,FFFFFF,3
Z_7067,T13,Villa Cindy,URBANO,3,00618E,FFFFFF,3
Z_7067-2,T13,San Blass - Villa Cindy,URBANO,3,00618E,FFFFFF,3
Z_7067-3,T13,San Blas,URBANO,3,00618E,FFFFFF,3
Z_7070,T13,Villa Cindy Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7070-2,T13,San Blass - Villa Cindy Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7070-3,T13,San Blas Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7071,A117,Chapinero,URBANO,3,00618E,FFFFFF,3
Z_7071-2,C117,Villa Cindy,URBANO,3,00618E,FFFFFF,3
Z_7072,D212,Engativa Centro,URBANO,3,00618E,FFFFFF,3
Z_7072-2,D212,Portal 80,URBANO,3,00618E,FFFFFF,3
Z_7077,3-11,La Fiscala,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_7080,T43A,Gaviotas,URBANO,3,00618E,FFFFFF,3
Z_7080-2,T43A,Museo Nacional,URBANO,3,00618E,FFFFFF,3
Z_7081,T43A,Gaviotas Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7081-2,T43A,Museo Nacional Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7084,C131,Bilbao,URBANO,3,00618E,FFFFFF,3
Z_7085,C131,Bilbao  Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7086,C127,Fontanar del Rio,URBANO,3,00618E,FFFFFF,3
Z_7087,B145,San Cristobal Norte,URBANO,3,00618E,FFFFFF,3
Z_7087-2,C145,Bilbao,URBANO,3,00618E,FFFFFF,3
Z_7088,E43,Villa Gloria - Chico,URBANO,3,00618E,FFFFFF,3
Z_7088-2,E43,Chico,URBANO,3,00618E,FFFFFF,3
Z_7089,E17,Villa Gloria - Chico,URBANO,3,00618E,FFFFFF,3
Z_7089-2,E17,Chico,URBANO,3,00618E,FFFFFF,3
Z_7090,C917,Santa Cecilia,URBANO,3,00618E,FFFFFF,3
Z_7090-2,B917,Terminal Norte,URBANO,3,00618E,FFFFFF,3
Z_7091,A153,Centro,URBANO,3,00618E,FFFFFF,3
Z_7092,C151,Tibabuyes,URBANO,3,00618E,FFFFFF,3
Z_7093,C151,Tibabuyes Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7094,344,Tibabuyes - Canton Norte,URBANO,3,00618E,FFFFFF,3
Z_7094-2,344,Canton Norte,URBANO,3,00618E,FFFFFF,3
Z_7095,320,Santa Cecilia - Unicentro,URBANO,3,00618E,FFFFFF,3
Z_7096,320,Santa Cecilia - Unicentro Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7100,B130,Cardio Infantil,URBANO,3,00618E,FFFFFF,3
Z_7100-2,C130,Suba Berlin,URBANO,3,00618E,FFFFFF,3
Z_7101,C153,Suba la Gaitana,URBANO,3,00618E,FFFFFF,3
Z_7102,C153,Suba la Gaitana Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7103,201B,Bachue - Suba,URBANO,3,00618E,FFFFFF,3
Z_7104,C323,Suba Compartir,URBANO,3,00618E,FFFFFF,3
Z_7105,K323,El Recodo,URBANO,3,00618E,FFFFFF,3
Z_7106,A134,Pq. Central Bavaria,URBANO,3,00618E,FFFFFF,3
Z_7107,A134,Pq. Central Bavaria  Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7108,A134,Universidad Pedagogica Refuerzo,URBANO,3,00618E,FFFFFF,3
Z_7108-2,C134,Tibabuyes Refuerzo,URBANO,3,00618E,FFFFFF,3
Z_7112,K333,Av. Rojas Refuerzo,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_7113,F333,Ciudad Alsacia Refuerzo,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_7114,A151,Centro,URBANO,3,00618E,FFFFFF,3
Z_7115,F154,Puente Aranda,URBANO,3,00618E,FFFFFF,3
Z_7116,G147,Metrovivienda,URBANO,3,00618E,FFFFFF,3
Z_7117,C147,Bilbao,URBANO,3,00618E,FFFFFF,3
Z_7122,C155,Suba Gaitana,URBANO,3,00618E,FFFFFF,3
Z_7134,F718,La Riviera,URBANO,3,00618E,FFFFFF,3
Z_7135,H718,Usme Centro,URBANO,3,00618E,FFFFFF,3
Z_7136,H719,El Destino,URBANO,3,00618E,FFFFFF,3
Z_7136-2,H719,Usme Centro,URBANO,3,00618E,FFFFFF,3
Z_7139,B926,Estacion Mazuren,COMPLEMENTARIO,5,7AC143,FFFFFF,3
Z_7140,A720,7 De Agosto,URBANO,3,00618E,FFFFFF,3
Z_7140-2,H720,Ciudadela Usme,URBANO,3,00618E,FFFFFF,3
Z_7142,A720,7 De Agosto Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7142-2,H720,Ciudadela Usme Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7146,A628,Galerias,URBANO,3,00618E,FFFFFF,3
Z_7146-2,H628,Potosi,URBANO,3,00618E,FFFFFF,3
Z_7149,A818,Galerias,URBANO,3,00618E,FFFFFF,3
Z_7149-2,L818,Aguas Claras,URBANO,3,00618E,FFFFFF,3
Z_7155,166,Porciuncula - Metrovivienda,URBANO,3,00618E,FFFFFF,3
Z_7156,166,Porciuncula - Metrovivienda  Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7157,F512,Portal Americas,URBANO,3,00618E,FFFFFF,3
Z_7157-2,G512,Parques De Bogota,URBANO,3,00618E,FFFFFF,3
Z_7158,H526,Restrepo,URBANO,3,00618E,FFFFFF,3
Z_7158-2,G526,Metrovivienda,URBANO,3,00618E,FFFFFF,3
Z_7165,K724,Montevideo,URBANO,3,00618E,FFFFFF,3
Z_7166,H724,Ciudadela Usme,URBANO,3,00618E,FFFFFF,3
Z_7167,A725,Las Nieves,URBANO,3,00618E,FFFFFF,3
Z_7167-2,H725,El Tuno,URBANO,3,00618E,FFFFFF,3
Z_7168,H726,Bolonia,URBANO,3,00618E,FFFFFF,3
Z_7168-2,H726,Est. General Santander,URBANO,3,00618E,FFFFFF,3
Z_7169,L723,Portal 20 De Julio,URBANO,3,00618E,FFFFFF,3
Z_7169-2,H723,Usme Centro,URBANO,3,00618E,FFFFFF,3
Z_7171,L716,Av. 1 De Mayo,URBANO,3,00618E,FFFFFF,3
Z_7171-2,H716,Diana Turbay,URBANO,3,00618E,FFFFFF,3
Z_7172,TC6,Portal Eldorado Refuerzo,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_7173,TC6,San Pablo Jerico Refuerzo,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_7175,K300,Puente Grande Refuerzo,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_7178,A213,Galerias,URBANO,3,00618E,FFFFFF,3
Z_7178-2,D213,Villa Teresita,URBANO,3,00618E,FFFFFF,3
Z_7186,B927,Lomitas,URBANO,3,00618E,FFFFFF,3
Z_7187,H907,Usme,URBANO,3,00618E,FFFFFF,3
Z_7189,B907,Terminal Norte,URBANO,3,00618E,FFFFFF,3
Z_7191,K812,Fontibon Brisas,URBANO,3,00618E,FFFFFF,3
Z_7194,L812,Canada Guira,URBANO,3,00618E,FFFFFF,3
Z_7195,L812,Canada Guira Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7196,A900,Galerias,URBANO,3,00618E,FFFFFF,3
Z_7196-2,B900,La Estrellita,URBANO,3,00618E,FFFFFF,3
Z_7198,H907,Usme Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7199,B907,Terminal Norte Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7202,B927,Lomitas Reversible,URBANO,3,00618E,FFFFFF,3
Z_7206,11-7,Portal Suba - Pinar Refuerzo,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_7208,G311,Bosa San Jose,URBANO,3,00618E,FFFFFF,3
Z_7209,K311,Puente Grande,URBANO,3,00618E,FFFFFF,3
Z_7211,G528,Estacion Madelena,URBANO,3,00618E,FFFFFF,3
Z_7214,L155,Gaviotas,URBANO,3,00618E,FFFFFF,3
Z_7215,359,El encanto - Centro,URBANO,3,00618E,FFFFFF,3
Z_7216,11-6,Portal Suba - Las Mercedes Refuerzo,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_7217,359,El Encanto Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7217-2,359,El encato - Centro Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7218,P500,Aeropuerto - Chico,URBANO,3,00618E,FFFFFF,3
Z_7218-2,P500,Chico,URBANO,3,00618E,FFFFFF,3
Z_7223,A214,Ricaurte,URBANO,3,00618E,FFFFFF,3
Z_7223-2,D214,Bachue,URBANO,3,00618E,FFFFFF,3
Z_7224,K721,Terminal Salitre,URBANO,3,00618E,FFFFFF,3
Z_7225,H721,El Tuno,URBANO,3,00618E,FFFFFF,3
Z_7227,A708,Chico Norte,URBANO,3,00618E,FFFFFF,3
Z_7227-2,H708,Antonio J. De Sucre,URBANO,3,00618E,FFFFFF,3
Z_7229,A214,Ricaurte Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7229-2,D214,Bachue Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7230,806,Engativa,URBANO,3,00618E,FFFFFF,3
Z_7231,806,Providencia,URBANO,3,00618E,FFFFFF,3
Z_7232,A507,Chapinero,URBANO,3,00618E,FFFFFF,3
Z_7232-2,G507,Metrovivienda,URBANO,3,00618E,FFFFFF,3
Z_7238,B902,Calle 222,URBANO,3,00618E,FFFFFF,3
Z_7239,B902,Calle 170 Refuerzo,URBANO,3,00618E,FFFFFF,3
Z_7239-2,G902,Metrovivienda Refuerzo,URBANO,3,00618E,FFFFFF,3
Z_7242,A617,Centro,URBANO,3,00618E,FFFFFF,3
Z_7242-2,H617,Perdomo,URBANO,3,00618E,FFFFFF,3
Z_7243,A618,Germania,URBANO,3,00618E,FFFFFF,3
Z_7243-2,H618,Santo Domingo,URBANO,3,00618E,FFFFFF,3
Z_7245,H632,Villa Gloria,URBANO,3,00618E,FFFFFF,3
Z_7245-2,H632,General Santander,URBANO,3,00618E,FFFFFF,3
Z_7246,12,Chapinero,URBANO,3,00618E,FFFFFF,3
Z_7246-2,12,Puente Grande - Chapinero,URBANO,3,00618E,FFFFFF,3
Z_7248,607A,San Bernardino - Pontevedra,URBANO,3,00618E,FFFFFF,3
Z_7248-2,607A,San Bernardino,URBANO,3,00618E,FFFFFF,3
Z_7249,T04,Sierra Morena,URBANO,3,00618E,FFFFFF,3
Z_7249-2,T04,Portal Del Sur,URBANO,3,00618E,FFFFFF,3
Z_7255,L613,Horacio Orjuela,URBANO,3,00618E,FFFFFF,3
Z_7256,H613,Perdomo,URBANO,3,00618E,FFFFFF,3
Z_7257,E25,Engativa - Lourdes,URBANO,3,00618E,FFFFFF,3
Z_7258,E25,Engativa Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7258-2,E25,Engativa - Lourdes Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7259,A601,San Diego,URBANO,3,00618E,FFFFFF,3
Z_7259-2,H601,Perdomo,URBANO,3,00618E,FFFFFF,3
Z_7261,A002,San Luis,URBANO,3,00618E,FFFFFF,3
Z_7261-2,A002,El Campin,URBANO,3,00618E,FFFFFF,3
Z_7262,A002,El Campin Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7262-2,A002,San Luis Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7263,A002,El Campin Reversible,URBANO,3,00618E,FFFFFF,3
Z_7263-2,A002,San Luis Reversible,URBANO,3,00618E,FFFFFF,3
Z_7266,C104,Portal Suba - Compartir,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_7267,C156,Bilbao,URBANO,3,00618E,FFFFFF,3
Z_7268,G156,El Recreo,URBANO,3,00618E,FFFFFF,3
Z_7269,H116,San Carlos,URBANO,3,00618E,FFFFFF,3
Z_7269-2,C116,Fontanar,URBANO,3,00618E,FFFFFF,3
Z_7270,A117,Chapinero Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7270-2,C117,Villa Cindy Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7273,A815,Germania Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7273-2,L815,Villa Del Cerro Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7275,G525,Bosa Estacion,URBANO,3,00618E,FFFFFF,3
Z_7275-2,G525,Porvenir,URBANO,3,00618E,FFFFFF,3
Z_7278,3-4,Alfonso Lopez,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_7282,4-2,Diana Turbay,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_7283,4-1,Bochica,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_7285,L819,Portal 20 Julio - Bello Horizonte,URBANO,3,00618E,FFFFFF,3
Z_7287,D800,Villa Gladys,URBANO,3,00618E,FFFFFF,3
Z_7287-2,L800,Gaviotas,URBANO,3,00618E,FFFFFF,3
Z_7288,4-3,Molinos,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_7289,139,Juan Rey,URBANO,3,00618E,FFFFFF,3
Z_7290,139,Bosa San Jose,URBANO,3,00618E,FFFFFF,3
Z_7291,B909,Mazuren,URBANO,3,00618E,FFFFFF,3
Z_7291-2,D909,Villas De Granada,URBANO,3,00618E,FFFFFF,3
Z_7292,B909,Mazuren Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7292-2,D909,Villas De Granada Ciclovia,URBANO,3,00618E,FFFFFF,3
Z_7295,C146,Casablanca,URBANO,3,00618E,FFFFFF,3
Z_7295-2,C146,Est. 21 Angeles,URBANO,3,00618E,FFFFFF,3
Z_7300,16-10,Portal ElDorado,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_7301,16-10,Villemar,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_7302,16-8,Zona Franca,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_7303,16-8,Zona Franca Refuerzo,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_7304,16-9,Fontibon Centro Refuerzo,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_7306,H637,Tres Reyes Nocturna,URBANO,3,00618E,FFFFFF,3
Z_7306-2,H637,Perdomo Nocturna,URBANO,3,00618E,FFFFFF,3
Z_7308,16-12,Belen Refuerzo,ALIMENTADOR_V,4,196939,FFFFFF,3
Z_7310,C101,Providencia Alta,URBANO,3,00618E,FFFFFF,3
Z_7311,C101,Sabana del Dorado,URBANO,3,00618E,FFFFFF,3
Z_7312,576,Engativa,URBANO,3,00618E,FFFFFF,3
Z_7313,576,Bosa SantaFe,URBANO,3,00618E,FFFFFF,3
Z_7317,G208,Metrovivienda,URBANO,3,00618E,FFFFFF,3
Z_7320,G137,Metrovivienda,URBANO,3,00618E,FFFFFF,3
